movie_id,title,industry,genre,language,release_year,overview
5609,Echo,Hollywood,Action Western,English,1998,A skilled fighter must overcome impossible odds to achieve victory.
10302,Bhai 2,Bollywood,Musical,Hindi,1977,A compelling story about human relationships and life's complexities.
7742,King 4,Hollywood,Biography Fantasy,English,1975,A compelling story about human relationships and life's complexities.
395,Destiny,Hollywood,Thriller War Mystery,English,1970,A race against time to uncover the truth before it's too late.
5189,Journey 1,Hollywood,Horror Mystery Musical,English,2008,A terrifying journey into the unknown that will keep you awake.
13444,Mohabbat 2,Bollywood,Crime,Hindi,2008,A compelling story about human relationships and life's complexities.
7579,Old Destiny,Hollywood,Sci-Fi Musical,English,2017,A story set in a world where science fiction becomes reality.
11160,Hum Taqdeer,Bollywood,Comedy,Hindi,1973,A fun-filled journey with unforgettable characters and humorous moments.
9703,Raat,Bollywood,Drama,Hindi,2018,A compelling story about human relationships and life's complexities.
14084,Aasman Raja,Lollywood,Thriller Social Comedy,Urdu,1995,A race against time to uncover the truth before it's too late.
14244,Yaar Mehboob,Lollywood,Biography Comedy,Urdu,2002,An emotional journey through the trials and triumphs of the human spirit.
3994,Lost Queen,Hollywood,Fantasy,English,1987,An emotional journey through the trials and triumphs of the human spirit.
8240,Great Light,Hollywood,Horror,English,2001,A horror story that tests the limits of fear and survival.
13884,Ishq 3,Lollywood,Comedy Romance,Urdu,1975,A fun-filled journey with unforgettable characters and humorous moments.
8249,New Legacy,Hollywood,Comedy Musical Thriller,English,1990,A group of friends find themselves in the most comical situations.
1402,First Story,Hollywood,Horror Mystery,English,2024,A dark narrative filled with suspense and terrifying moments.
939,Star 1,Hollywood,Drama Comedy Action,English,1982,A compelling story about human relationships and life's complexities.
3175,The King,Hollywood,Documentary,English,1987,A moving story that delves deep into the human condition.
9880,Kya Dil,Bollywood,Family,Hindi,1976,"A powerful narrative that explores themes of love, sacrifice, and redemption."
10327,Teri Dil,Bollywood,Historical,Hindi,1980,An emotional journey through the trials and triumphs of the human spirit.
466,Space,Hollywood,Fantasy Drama,English,1980,A moving story that delves deep into the human condition.
9889,Jigar,Bollywood,Musical Period,Hindi,1979,A compelling story about human relationships and life's complexities.
8839,Space 2,Hollywood,Musical Biography,English,2002,A compelling story about human relationships and life's complexities.
8616,Old Mountain,Hollywood,Musical,English,1996,An emotional journey through the trials and triumphs of the human spirit.
226,In Sun,Hollywood,Musical Romance Documentary,English,1972,"A powerful narrative that explores themes of love, sacrifice, and redemption."
8474,New Storm,Hollywood,Documentary,English,2015,A compelling story about human relationships and life's complexities.
59,Last Secret,Hollywood,War Comedy,English,2024,A compelling story about human relationships and life's complexities.
2727,Last Shadow,Hollywood,Western Comedy Biography,English,1983,"A powerful narrative that explores themes of love, sacrifice, and redemption."
10682,Dosti,Bollywood,Sports,Hindi,1982,An emotional journey through the trials and triumphs of the human spirit.
11817,Pyar,Bollywood,Drama Suspense Comedy,Hindi,1990,An emotional journey through the trials and triumphs of the human spirit.
657,Green City,Hollywood,Drama Western,English,1993,"A powerful narrative that explores themes of love, sacrifice, and redemption."
9565,Raja 2,Bollywood,Adventure Crime Romance,Hindi,1973,A journey of a lifetime that changes everything.
9090,Yaari 2,Bollywood,Social Horror Adventure,Hindi,1982,"A powerful narrative that explores themes of love, sacrifice, and redemption."
13396,Yaar Raja,Bollywood,Sports,Hindi,1984,"A powerful narrative that explores themes of love, sacrifice, and redemption."
11381,Jab Yaari,Bollywood,Comedy Musical Period,Hindi,1973,A lighthearted story that brings joy and entertainment to all.
13793,Dil Pyar,Lollywood,Drama Thriller Family,Urdu,1972,An emotional journey through the trials and triumphs of the human spirit.
857,Mission 5,Hollywood,Drama Sci-Fi,English,1979,An emotional journey through the trials and triumphs of the human spirit.
13601,Dosti 3,Lollywood,Family,Urdu,1974,An emotional journey through the trials and triumphs of the human spirit.
14262,Khwab Gham,Lollywood,Romance Action,Urdu,1996,A passionate love story that transcends all boundaries and obstacles.
7043,New Guardian,Hollywood,Documentary Fantasy,English,1988,"A powerful narrative that explores themes of love, sacrifice, and redemption."
4353,Moon,Hollywood,Fantasy Drama,English,1995,An emotional journey through the trials and triumphs of the human spirit.
1307,Dawn,Hollywood,Comedy,English,1975,A group of friends find themselves in the most comical situations.
12853,Sapna Yeh,Bollywood,Period Horror,Hindi,2006,"A powerful narrative that explores themes of love, sacrifice, and redemption."
10718,Kya Woh,Bollywood,Period,Hindi,1985,A compelling story about human relationships and life's complexities.
9442,Dosti 4,Bollywood,Adventure Sports,Hindi,2014,An epic journey to discover hidden treasures and ancient secrets.
14647,Pyar,Lollywood,Horror Drama,Urdu,1973,A spine-chilling tale of supernatural forces and dark secrets.
2662,Guardian,Hollywood,Animation Thriller,English,1995,A moving story that delves deep into the human condition.
9246,Wafa 2,Bollywood,Adventure,Hindi,1976,An epic journey to discover hidden treasures and ancient secrets.
330,Light 1,Hollywood,Crime Action Fantasy,English,1976,An emotional journey through the trials and triumphs of the human spirit.
11821,Jigar,Bollywood,Drama Romance,Hindi,1999,An emotional journey through the trials and triumphs of the human spirit.
8182,Dream 2,Hollywood,Biography Animation,English,1996,"A powerful narrative that explores themes of love, sacrifice, and redemption."
8003,Last Guardian,Hollywood,Animation Drama,English,2018,A moving story that delves deep into the human condition.
14281,Dil Maa,Lollywood,Family,Urdu,1988,An emotional journey through the trials and triumphs of the human spirit.
10778,Teri Dosti,Bollywood,Romance,Hindi,1983,Two strangers find love in the most unexpected circumstances.
13031,Sapna Didi,Bollywood,Biography Drama Adventure,Hindi,2024,A moving story that delves deep into the human condition.
9605,Pyar,Bollywood,Social,Hindi,2022,"A powerful narrative that explores themes of love, sacrifice, and redemption."
11954,Mera Raat,Bollywood,Horror,Hindi,2006,A horror story that tests the limits of fear and survival.
3049,Great Chronicle,Hollywood,Thriller Action,English,1983,"A gripping story of secrets, lies, and unexpected revelations."
3037,First Chronicle,Hollywood,Mystery Horror Thriller,English,1982,A moving story that delves deep into the human condition.
6520,Green Ocean,Hollywood,Adventure,English,1999,A thrilling expedition into uncharted territories filled with danger.
9607,Aasman Karma,Bollywood,Action Thriller,Hindi,1985,A former soldier returns to action to protect those he loves from danger.
5694,In Time,Hollywood,Adventure Documentary Comedy,English,2001,An adventurous quest that leads to unexpected discoveries.
12631,Dost Woh,Bollywood,Suspense Action Horror,Hindi,1976,A compelling story about human relationships and life's complexities.
11722,Pyar Maa,Bollywood,Sports,Hindi,1979,A compelling story about human relationships and life's complexities.
6010,Final Journey,Hollywood,Animation Crime,English,2010,"A powerful narrative that explores themes of love, sacrifice, and redemption."
1912,Lost Story,Hollywood,Musical,English,1991,A moving story that delves deep into the human condition.
5457,New Moon,Hollywood,Comedy Animation Crime,English,2002,A group of friends find themselves in the most comical situations.
13830,Mohabbat,Lollywood,Horror Drama,Urdu,1974,A spine-chilling tale of supernatural forces and dark secrets.
13769,Khwab Jaan,Lollywood,Romance,Urdu,1976,A passionate love story that transcends all boundaries and obstacles.
4849,Queen 1,Hollywood,Sci-Fi Crime Horror,English,2018,A story set in a world where science fiction becomes reality.
1609,Last Myth,Hollywood,Thriller Crime Adventure,English,2008,A suspenseful tale of mystery and danger that keeps you on the edge.
14476,Khwab Rang,Lollywood,Biography Crime,Urdu,1983,A moving story that delves deep into the human condition.
11946,Hum Beta,Bollywood,Horror Adventure,Hindi,1983,A dark narrative filled with suspense and terrifying moments.
1638,Ocean 2,Hollywood,Adventure Crime,English,2006,A thrilling expedition into uncharted territories filled with danger.
11348,Watan,Bollywood,Biography,Hindi,1976,A compelling story about human relationships and life's complexities.
6564,Prince,Hollywood,Fantasy,English,1977,A compelling story about human relationships and life's complexities.
6742,Green City,Hollywood,Romance Biography,English,1994,"A tale of love, loss, and the power of true connection."
11859,Mohabbat 3,Bollywood,Social,Hindi,1976,An emotional journey through the trials and triumphs of the human spirit.
1767,Last Night,Hollywood,Musical Thriller,English,2014,A moving story that delves deep into the human condition.
9261,Duniya 5,Bollywood,Romance Suspense Thriller,Hindi,2006,A passionate love story that transcends all boundaries and obstacles.
9814,Naseeb 1,Bollywood,Suspense Family,Hindi,2020,A compelling story about human relationships and life's complexities.
1818,Red Day,Hollywood,Horror Sci-Fi Documentary,English,1981,A terrifying journey into the unknown that will keep you awake.
764,Hero 5,Hollywood,Fantasy Action Thriller,English,2021,A compelling story about human relationships and life's complexities.
2227,Journey 4,Hollywood,Action Drama Western,English,2021,A former soldier returns to action to protect those he loves from danger.
10245,Dard 1,Bollywood,Romance,Hindi,2018,Two hearts destined to be together face challenges that test their bond.
13711,Pyar 1,Lollywood,Horror Action,Urdu,1999,A spine-chilling tale of supernatural forces and dark secrets.
2610,Sun 3,Hollywood,Mystery Drama Thriller,English,2015,A compelling story about human relationships and life's complexities.
4972,Queen,Hollywood,Mystery War Horror,English,2016,"A powerful narrative that explores themes of love, sacrifice, and redemption."
13885,Pyar 2,Lollywood,Social,Urdu,1970,A moving story that delves deep into the human condition.
14913,Pyar Jaan,Lollywood,Musical,Urdu,2019,An emotional journey through the trials and triumphs of the human spirit.
9675,Kabhi Papa,Bollywood,Family Biography,Hindi,2000,A compelling story about human relationships and life's complexities.
543,Moon 5,Hollywood,Thriller Comedy,English,1998,A suspenseful tale of mystery and danger that keeps you on the edge.
3925,Great Mission,Hollywood,Mystery,English,1985,A moving story that delves deep into the human condition.
5492,Moon 4,Hollywood,War Adventure Romance,English,2023,A moving story that delves deep into the human condition.
